"시·군·구별","성별","자격별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"고성군","남자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","4996","5120","5219","5394","5611","5782","5968","6172","6486","6826",
"고성군","남자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","35","73","36","35","25","29","30","29","30","30",
"고성군","남자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","13","35","21","20","10","14","14","12","12","8",
"고성군","남자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22","38","15","15","15","15","16","17","18","22",
"고성군","남자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1078","1055","1079","1044","1099","1093","1101","1126","1104","1112",
"고성군","남자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","876","859","859","824","860","828","802","780","758","738",
"고성군","남자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","202","196","220","220","239","265","299","346","346","374",
"고성군","여자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","28231","28001","27757","27454","27225","26752","26278","25819","25511","25466",
"고성군","여자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","19741","19362","19057","18688","18295","17700","17022","16296","15791","15589",
"고성군","여자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","8490","8639","8700","8766","8930","9052","9256","9523","9720","9877",
"고성군","여자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","26950","26742","26519","26273","26064","25610","25136","24641","24344","24320",
"고성군","여자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","19099","18724","18425","18081","17720","17163","16483","15741","15248","15081",
"고성군","여자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","7851","8018","8094","8192","8344","8447","8653","8900","9096","9239",
"고성군","여자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","78","119","73","67","70","74","78","77","76","70",
"고성군","여자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","19","39","17","13","16","14","15","13","11","6",
"고성군","여자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","59","80","56","54","54","60","63","64","65","64",
"고성군","여자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1203","1140","1165","1114","1091","1068","1064","1101","1091","1076",
"고성군","여자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","623","599","615","594","559","523","524","542","532","502",
"고성군","여자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","580","541","550","520","532","545","540","559","559","574",
"남해군","계","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","47307","46755","46047","45245","44846","44145","44102","43363","42735","42209",
"남해군","계","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","31965","31214","30493","29586","29036","28260","28139","27129","26276","25463",
"남해군","계","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","15342","15541","15554","15659","15810","15885","15963","16234","16459","16746",
"남해군","계","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","45183","44672","43867","43152","42871","42237","42281","41564","41010","40518",
"남해군","계","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","30727","29993","29220","28372","27904","27176","27113","26148","25332","24551",
"남해군","계","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","14456","14679","14647","14780","14967","15061","15168","15416","15678","15967",
"남해군","계","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","207","205","186","183","156","147","140","136","126","115",
"남해군","계","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","67","63","51","55","41","39","35","33","32","32",
"남해군","계","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","140","142","135","128","115","108","105","103","94","83",
"남해군","계","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1917","1878","1994","1910","1819","1761","1681","1663","1599","1576",
"남해군","계","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","1171","1158","1222","1159","1091","1045","991","948","912","880",
"남해군","계","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","746","720","772","751","728","716","690","715","687","696",
"남해군","남자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","22550","22259","21970","21599","21451","21128","21364","21045","20799","20647",
"남해군","남자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","16931","16518","16180","15729","15490","15058","15185","14701","14259","13882",
"남해군","남자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","5619","5741","5790","5870","5961","6070","6179","6344","6540","6765",
"남해군","남자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","21616","21339","20999","20659","20568","20268","20545","20222","20008","19864",
"남해군","남자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","16221","15821","15446","15034","14843","14444","14601","14132","13724","13365",
"남해군","남자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","5395","5518","5553","5625","5725","5824","5944","6090","6284","6499",
"남해군","남자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","86","88","79","79","57","53","49","45","39","37",
"남해군","남자","의료급여","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","38","40","34","38","23","20","17","15","16","17",
"남해군","남자","의료급여","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","48","48","45","41","34","33","32","30","23","20",
"남해군","남자","기초","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","848","832","892","861","826","807","770","778","752","746",
"남해군","남자","기초","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","672","657","700","657","624","594","567","554","519","500",
"남해군","남자","기초","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","176","175","192","204","202","213","203","224","233","246",
"남해군","여자","합계","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","24757","24496","24077","23646","23395","23017","22738","22318","21936","21562",
"남해군","여자","합계","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","15034","14696","14313","13857","13546","13202","12954","12428","12017","11581",
"남해군","여자","합계","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","9723","9800","9764","9789","9849","9815","9784","9890","9919","9981",
"남해군","여자","건강보험","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","23567","23333","22868","22493","22303","21969","21736","21342","21002","20654",
"남해군","여자","건강보험","65세미만","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","14506","14172","13774","13338","13061","12732","12512","12016","11608","11186",
"남해군","여자","건강보험","65세이상","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","9061","9161","9094","9155","9242","9237","9224","9326","9394","9468",
"남해군","여자","의료급여","계","시·군·구별 자격별 의료보장 적용인구 현황[명]","명","121","117","107","104","99","94","91","91","87","78",
