"시·군·구별","전문인력별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"영덕군","간호조무사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","1","0","2","3","6","6","12","14","17","22",
"영덕군","간호조무사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","11","14","14","8","8","9","9","11","12","9",
"영덕군","치과위생사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","치과위생사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","치과위생사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","물리(작업)치료사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","2","2","2","3","3",
"영덕군","물리(작업)치료사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","물리(작업)치료사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","2","2","2","3","3",
"영덕군","요양보호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","321","324","368","394","450","483","548","592","662","697",
"영덕군","요양보호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","259","255","301","332","385","410","468","516","581","619",
"영덕군","요양보호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","72","78","79","67","72","76","83","81","88","85",
"영덕군","영양사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","2","2","2","2","2",
"영덕군","영양사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","영양사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","2","2","2","2","2",
"청도군","사회복지사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","14","27","31","34","43","61","72","76","81","95",
"청도군","사회복지사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","4","13","20","20","31","48","56","59","66","80",
"청도군","사회복지사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","10","14","11","14","12","13","16","17","15","15",
"청도군","의사(계약의사포함)","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","3","5","6","5","5",
"청도군","의사(계약의사포함)","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"청도군","의사(계약의사포함)","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","2","2","3","5","6","5","5",
"청도군","간호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","4","7","4","3","4","7","4","4","3",
"청도군","간호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","1","0","0","-","2","1","1","1",
"청도군","간호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","4","6","4","3","4","5","3","3","2",
"청도군","간호조무사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","15","15","17","24","27","31","33","37","37","40",
"청도군","간호조무사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","4","8","10","12","17","19","21","23","25",
"청도군","간호조무사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","12","11","9","14","15","15","16","17","15","17",
"청도군","치과위생사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"청도군","치과위생사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"청도군","치과위생사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"청도군","물리(작업)치료사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","4","4","6","4","4","4","4","4","4",
"청도군","물리(작업)치료사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","1","1","1","1","1","1","1",
"청도군","물리(작업)치료사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","4","4","5","3","3","3","3","3","3",
"청도군","요양보호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","686","693","683","621","606","737","761","831","978","1068",
"청도군","요양보호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","553","562","564","489","476","599","616","696","853","947",
"청도군","요양보호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","144","146","138","142","143","153","154","145","139","135",
"청도군","영양사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","3","3","4","4","3","3","3","3","3",
"청도군","영양사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"청도군","영양사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","3","3","4","4","3","3","3","3","3",
"고령군","사회복지사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","7","8","9","9","20","21","23","25","33","38",
"고령군","사회복지사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","1","2","5","14","14","18","18","24","27",
"고령군","사회복지사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","7","7","4","6","7","5","7","9","11",
"고령군","의사(계약의사포함)","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","1","3","3","4","4","4","5","5",
"고령군","의사(계약의사포함)","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","의사(계약의사포함)","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","1","3","3","4","4","4","5","5",
"고령군","간호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","4","4","2","2","2","3","3","3","4",
"고령군","간호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","1","2","2","1","1","1","1","1","1","2",
"고령군","간호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","2","1","1","1","2","2","2","2",
"고령군","간호조무사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","10","9","11","9","9","10","8","11","12","13",
"고령군","간호조무사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","1","1","3","2","1","3","2","3","3","4",
"고령군","간호조무사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","9","8","8","7","8","8","6","8","9","9",
"고령군","치과위생사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","치과위생사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","치과위생사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","물리(작업)치료사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","3","3","4","3","3","2","2","3","2",
"고령군","물리(작업)치료사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","물리(작업)치료사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","3","3","4","3","3","2","2","3","2",
"고령군","요양보호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","293","294","315","337","352","350","353","379","405","445",
"고령군","요양보호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","221","234","252","277","282","269","289","308","324","361",
"고령군","요양보호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","73","62","67","63","72","81","64","71","81","85",
"고령군","영양사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","3","3","2","2","1","1","1","1",
"고령군","영양사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","영양사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","3","3","2","2","1","1","1","1",
"성주군","사회복지사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","9","16","24","30","34","35","40","46","49","54",
"성주군","사회복지사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","4","7","12","19","24","25","31","34","37","44",
"성주군","사회복지사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","10","12","11","10","10","9","12","12","10",
"성주군","의사(계약의사포함)","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","4","5","7","6","7","7","7","8",
"성주군","의사(계약의사포함)","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","0","0","1","1","1","1","1","1","1","1",
"성주군","의사(계약의사포함)","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","2","2","4","5","7","6","7","7","7","8",
"성주군","간호사","계","시·군·구별 장기요양기관 전문인력 현황[명]","명","7","7","5","4","4","5","3","3","3","4",
"성주군","간호사","재가","시·군·구별 장기요양기관 전문인력 현황[명]","명","3","3","2","0","0","-","-","-","-","0",
"성주군","간호사","시설","시·군·구별 장기요양기관 전문인력 현황[명]","명","5","5","4","4","4","5","3","3","3","4",
