"시·군·구별","연령별","등급별","성별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"전남","65세이상","계","계","급여제공일수[일]","일","4730925","5175618","5734070","6245751","7059945","7757029","8754900","10063931","11181182","12460553",
"전남","65세이상","계","계","급여비용[천원]","천원","192240200","218533398","249636935","273711841","319586163","390933906","471231543","550842310","625871783","704771861",
"전남","65세이상","계","계","공단부담금[천원]","천원","169515744","193205196","221103957","242770809","283921884","350180168","427767912","500758972","571275818","644545467",
"전남","65세이상","계","남자","급여이용수급자[명]","명","5972","6471","7035","7480","8257","9243","10311","11620","12927","14406",
"전남","65세이상","계","남자","급여제공기관[개]","개","1419","1535","1656","1753","1984","2119","2312","2414","2614","2830",
"전남","65세이상","계","남자","급여제공일수[일]","일","1079129","1139891","1249978","1319218","1480480","1641499","1842344","2139887","2377320","2671612",
"전남","65세이상","계","남자","급여비용[천원]","천원","42776118","46700292","53040651","56179793","65514371","80691159","96627503","113050060","128095788","144002195",
"전남","65세이상","계","남자","공단부담금[천원]","천원","37385945","41004299","46717038","49564864","57973488","71951329","87386774","102402038","116592732","131292639",
"전남","65세이상","계","여자","급여이용수급자[명]","명","17024","19048","21331","23543","26459","29465","32801","37007","40953","45296",
"전남","65세이상","계","여자","급여제공기관[개]","개","3000","3194","3492","3819","4156","4510","5024","5287","5704","6258",
"전남","65세이상","계","여자","급여제공일수[일]","일","3651796","4035727","4484092","4926533","5579465","6115530","6912556","7924044","8803862","9788941",
"전남","65세이상","계","여자","급여비용[천원]","천원","149464082","171833107","196596284","217532048","254071792","310242747","374604040","437792251","497775995","560769666",
"전남","65세이상","계","여자","공단부담금[천원]","천원","132129799","152200897","174386919","193205945","225948397","278228839","340381138","398356934","454683086","513252827",
"전남","65세이상","1등급","계","급여이용수급자[명]","명","1976","1857","1786","1818","1821","1782","1745","1598","1763","1937",
"전남","65세이상","1등급","계","급여제공기관[개]","개","907","894","921","940","978","1003","1054","1044","1151","1283",
"전남","65세이상","1등급","계","급여제공일수[일]","일","352080","331151","313553","309211","322159","303892","298174","294575","322739","345515",
"전남","65세이상","1등급","계","급여비용[천원]","천원","17081924","16739966","16523648","16660317","17795287","18494070","19732829","19644235","22386512","24573390",
"전남","65세이상","1등급","계","공단부담금[천원]","천원","14952514","14680544","14527068","14640014","15647255","16387438","17752265","17694675","20301636","22329457",
"전남","65세이상","1등급","남자","급여이용수급자[명]","명","537","491","458","471","456","428","481","438","436","466",
"전남","65세이상","1등급","남자","급여제공기관[개]","개","444","419","410","408","413","399","472","447","438","489",
"전남","65세이상","1등급","남자","급여제공일수[일]","일","80430","74394","67082","63336","66233","61767","61016","62510","65135","65498",
"전남","65세이상","1등급","남자","급여비용[천원]","천원","3675869","3428638","3230164","3147760","3354371","3443830","3745874","3679614","3971995","4140947",
"전남","65세이상","1등급","남자","공단부담금[천원]","천원","3159542","2978194","2814763","2771831","2956545","3046664","3388593","3339347","3611923","3758291",
"전남","65세이상","1등급","여자","급여이용수급자[명]","명","1439","1366","1328","1347","1365","1354","1264","1160","1327","1471",
"전남","65세이상","1등급","여자","급여제공기관[개]","개","761","743","765","779","806","840","843","844","975","1087",
"전남","65세이상","1등급","여자","급여제공일수[일]","일","271650","256757","246471","245875","255926","242125","237158","232065","257604","280017",
"전남","65세이상","1등급","여자","급여비용[천원]","천원","13406055","13311328","13293484","13512556","14440916","15050240","15986954","15964621","18414517","20432443",
"전남","65세이상","1등급","여자","공단부담금[천원]","천원","11792972","11702350","11712305","11868184","12690711","13340774","14363672","14355328","16689713","18571166",
"전남","65세이상","2등급","계","급여이용수급자[명]","명","5309","5040","4863","4936","5084","5155","5149","4892","5219","5557",
"전남","65세이상","2등급","계","급여제공기관[개]","개","1557","1562","1549","1599","1691","1810","1878","1910","2089","2275",
"전남","65세이상","2등급","계","급여제공일수[일]","일","1052683","1000819","954819","959067","989492","1001695","1006316","1013319","1060055","1118538",
"전남","65세이상","2등급","계","급여비용[천원]","천원","48007826","47881025","47524872","48817039","51924676.04","58059461","62917487","65361366","70165317","75933682",
"전남","65세이상","2등급","계","공단부담금[천원]","천원","41854910","41857471","41737232","42902218","45572908.91","51378777","56611652","58935413","63643224","69272790",
"전남","65세이상","2등급","남자","급여이용수급자[명]","명","1416","1320","1242","1255","1293","1289","1349","1274","1291","1350",
"전남","65세이상","2등급","남자","급여제공기관[개]","개","747","752","738","745","779","800","855","838","910","949",
"전남","65세이상","2등급","남자","급여제공일수[일]","일","232161","209187","198929","194339","204400","202927","204609","208579","219229","213920",
"전남","65세이상","2등급","남자","급여비용[천원]","천원","10269413","9622807","9514652","9442077","10346694.05","11205868","12226222","12818764","13865740","13721115",
"전남","65세이상","2등급","남자","공단부담금[천원]","천원","8865837","8338007","8308185","8236436","9015106.24","9855581","10939720","11501019","12550477","12473084",
"전남","65세이상","2등급","여자","급여이용수급자[명]","명","3893","3720","3621","3681","3791","3866","3800","3618","3928","4207",
"전남","65세이상","2등급","여자","급여제공기관[개]","개","1393","1386","1358","1409","1472","1599","1660","1675","1858","2044",
"전남","65세이상","2등급","여자","급여제공일수[일]","일","820522","791632","755890","764728","785092","798768","801707","804740","840826","904618",
"전남","65세이상","2등급","여자","급여비용[천원]","천원","37738413","38258218","38010220","39374962","41577981.99","46853593","50691265","52542601","56299578","62212566",
"전남","65세이상","2등급","여자","공단부담금[천원]","천원","32989072","33519464","33429046","34665782","36557802.67","41523196","45671932","47434394","51092747","56799706",
"전남","65세이상","3등급","계","급여이용수급자[명]","명","17551","18310","11281","11479","11837","12197","12277","12625","13643","15128",
"전남","65세이상","3등급","계","급여제공기관[개]","개","2805","2845","2535","2650","2864","3009","3131","3248","3583","3843",
"전남","65세이상","3등급","계","급여제공일수[일]","일","3326162","3036525","2124474","2134836","2256266","2340765","2464011","2615706","2794511","3063858",
"전남","65세이상","3등급","계","급여비용[천원]","천원","127150449","121747159","91368063","93338633","102382742.5","118547125","134278630","145689895","159584308","177694493",
"전남","65세이상","3등급","계","공단부담금[천원]","천원","112708320","108016272","80799169","82530780","90671458.27","105850648","121525592","131941656","145157722","162059045",
"전남","65세이상","3등급","남자","급여이용수급자[명]","명","4505","4606","3065","3033","3102","3186","3206","3282","3428","3754",
"전남","65세이상","3등급","남자","급여제공기관[개]","개","1230","1272","1164","1211","1336","1385","1423","1491","1574","1715",
