"시·군·구별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"창원시마산회원구","방문간호","기관수[개]","개","0","0","0","1","1","1","1","1","2","2",
"창원시마산회원구","주야간보호","기관수[개]","개","1","2","3","3","3","4","6","8","9","14",
"창원시마산회원구","주야간보호","정원[명]","명","63","81","114","96","114","155","202","448","377","641",
"창원시마산회원구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"창원시마산회원구","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"창원시마산회원구","복지용구","기관수[개]","개","7","6","6","6","6","5","4","4","5","5",
"창원시마산회원구","통합재가서비스","기관수[개]","개","","","","","","","","","-","1",
"창원시마산회원구","시설","기관수[개]","개","5","5","5","5","5","5","6","6","6","8",
"창원시마산회원구","시설","정원[명]","명","132","136","143","143","146","146","196","229","253","290",
"창원시마산회원구","노인요양시설","기관수[개]","개","4","4","4","4","4","4","5","5","5","6",
"창원시마산회원구","노인요양시설","정원[명]","명","127","127","134","134","137","137","187","220","244","272",
"창원시마산회원구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"창원시마산회원구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"창원시마산회원구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"창원시마산회원구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"창원시마산회원구","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","1","1","2",
"창원시마산회원구","노인요양공동생활가정","정원[명]","명","5","9","9","9","9","9","9","9","9","18",
"창원시마산회원구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"창원시마산회원구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"창원시진해구","계","기관수[개]","개","38","37","41","48","48","45","71","76","80","88",
"창원시진해구","계","정원[명]","명","452","552","484","499","500","512","765","827","879","913",
"창원시진해구","재가","기관수[개]","개","27","26","30","36","36","35","59","65","69","77",
"창원시진해구","재가","정원[명]","명","33","33","33","39","47","48","264","329","384","398",
"창원시진해구","방문요양","기관수[개]","개","22","22","26","32","32","31","49","51","54","62",
"창원시진해구","방문목욕","기관수[개]","개","17","18","21","22","25","25","29","32","33","37",
"창원시진해구","방문간호","기관수[개]","개","1","2","2","2","2","2","2","2","2","2",
"창원시진해구","주야간보호","기관수[개]","개","3","3","3","3","3","3","8","11","12","12",
"창원시진해구","주야간보호","정원[명]","명","33","33","33","39","47","48","264","329","384","398",
"창원시진해구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"창원시진해구","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"창원시진해구","복지용구","기관수[개]","개","5","4","4","4","4","4","7","7","7","8",
"창원시진해구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"창원시진해구","시설","기관수[개]","개","11","11","11","12","12","10","12","11","11","11",
"창원시진해구","시설","정원[명]","명","419","519","451","460","453","464","501","498","495","515",
"창원시진해구","노인요양시설","기관수[개]","개","9","9","9","9","8","6","7","7","7","7",
"창원시진해구","노인요양시설","정원[명]","명","404","504","433","433","417","428","456","462","459","479",
"창원시진해구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"창원시진해구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"창원시진해구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"창원시진해구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"창원시진해구","노인요양공동생활가정","기관수[개]","개","2","2","2","3","4","4","5","4","4","4",
"창원시진해구","노인요양공동생활가정","정원[명]","명","15","15","18","27","36","36","45","36","36","36",
"창원시진해구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"창원시진해구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"진주시","계","기관수[개]","개","114","115","129","139","148","156","187","214","224","246",
"진주시","계","정원[명]","명","936","1028","1189","1174","1625","1671","1983","2360","2422","2461",
"진주시","재가","기관수[개]","개","92","94","108","118","123","131","163","186","196","220",
"진주시","재가","정원[명]","명","123","224","341","366","651","710","1004","1223","1234","1310",
"진주시","방문요양","기관수[개]","개","75","79","92","102","106","111","135","158","170","189",
"진주시","방문목욕","기관수[개]","개","66","73","86","95","96","99","120","130","138","148",
"진주시","방문간호","기관수[개]","개","2","3","4","3","4","4","6","7","8","8",
"진주시","주야간보호","기관수[개]","개","6","9","12","11","15","16","24","27","26","29",
"진주시","주야간보호","정원[명]","명","123","224","341","366","651","710","1004","1223","1234","1310",
"진주시","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"진주시","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"진주시","복지용구","기관수[개]","개","19","17","17","19","19","21","25","24","25","26",
"진주시","통합재가서비스","기관수[개]","개","","","","","","","","","1","1",
"진주시","시설","기관수[개]","개","22","21","21","21","25","25","24","28","28","26",
"진주시","시설","정원[명]","명","813","804","848","808","974","961","979","1137","1188","1151",
"진주시","노인요양시설","기관수[개]","개","15","15","15","14","18","19","19","22","23","21",
"진주시","노인요양시설","정원[명]","명","752","752","796","746","912","908","934","1083","1143","1106",
"진주시","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"진주시","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"진주시","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"진주시","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"진주시","노인요양공동생활가정","기관수[개]","개","7","6","6","7","7","6","5","6","5","5",
"진주시","노인요양공동생활가정","정원[명]","명","61","52","52","62","62","53","45","54","45","45",
"진주시","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"진주시","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"통영시","계","기관수[개]","개","23","22","23","25","29","29","40","41","43","44",
"통영시","계","정원[명]","명","302","315","315","394","496","516","635","790","789","854",
"통영시","재가","기관수[개]","개","18","17","18","19","21","20","32","33","36","37",
"통영시","재가","정원[명]","명","49","43","43","116","159","163","235","366","374","438",
"통영시","방문요양","기관수[개]","개","16","13","15","16","18","17","28","27","29","31",
"통영시","방문목욕","기관수[개]","개","12","10","13","14","16","17","23","22","23","23",
"통영시","방문간호","기관수[개]","개","1","1","1","0","0","-","-","-","1","1",
"통영시","주야간보호","기관수[개]","개","2","2","2","4","5","5","6","10","10","11",
"통영시","주야간보호","정원[명]","명","49","43","43","116","159","163","235","366","374","438",
"통영시","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"통영시","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"통영시","복지용구","기관수[개]","개","3","3","3","3","3","2","2","2","2","2",
"통영시","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"통영시","시설","기관수[개]","개","5","5","5","6","8","9","8","8","7","7",
"통영시","시설","정원[명]","명","253","272","272","278","337","353","400","424","415","416",
"통영시","노인요양시설","기관수[개]","개","5","5","5","5","6","7","7","7","7","7",
"통영시","노인요양시설","정원[명]","명","253","272","272","269","319","335","391","415","415","416",
"통영시","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"통영시","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"통영시","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"통영시","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"통영시","노인요양공동생활가정","기관수[개]","개","0","0","0","1","2","2","1","1","-","0",
"통영시","노인요양공동생활가정","정원[명]","명","0","0","0","9","18","18","9","9","-","0",
"통영시","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"통영시","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"사천시","계","기관수[개]","개","43","48","57","66","71","72","79","79","86","94",
"사천시","계","정원[명]","명","558","598","650","757","850","966","1262","1322","1450","1547",
"사천시","재가","기관수[개]","개","31","34","43","51","56","56","62","62","68","76",
"사천시","재가","정원[명]","명","73","59","70","111","161","243","449","537","572","632",
"사천시","방문요양","기관수[개]","개","26","28","36","42","43","44","46","48","54","63",
