시군구,이용급여 유형,연령,1등급,2등급,3등급,4등급,5등급,인지지원등급
경상북도 안동시,주야간보호,65-69세,1,2,7,15,3,1
경상북도 안동시,주야간보호,70-74세,2,4,11,25,9,0
경상북도 안동시,주야간보호,75-79세,1,4,27,60,28,2
경상북도 안동시,주야간보호,80-84세,0,5,47,122,49,5
경상북도 안동시,주야간보호,85-89세,3,9,40,121,40,2
경상북도 안동시,주야간보호,90-94세,0,3,25,52,12,0
경상북도 안동시,주야간보호,95세이상,0,0,3,11,4,1
경상북도 안동시,단기보호,65-69세,0,0,1,0,0,0
경상북도 안동시,단기보호,70-74세,0,0,0,0,0,0
경상북도 안동시,단기보호,75-79세,0,0,0,0,0,0
경상북도 안동시,단기보호,80-84세,0,0,0,4,0,0
경상북도 안동시,단기보호,85-89세,0,0,0,4,0,0
경상북도 안동시,단기보호,90-94세,0,0,0,0,0,0
경상북도 안동시,단기보호,95세이상,0,0,0,2,0,0
경상북도 구미시,방문요양,65-69세,8,6,30,70,20,0
경상북도 구미시,방문요양,70-74세,6,7,38,103,36,0
경상북도 구미시,방문요양,75-79세,2,9,65,155,63,0
경상북도 구미시,방문요양,80-84세,4,23,114,248,138,0
경상북도 구미시,방문요양,85-89세,5,23,88,235,100,0
경상북도 구미시,방문요양,90-94세,6,9,41,78,21,0
경상북도 구미시,방문요양,95세이상,2,3,9,16,4,0
경상북도 구미시,방문목욕,65-69세,1,3,9,9,3,0
경상북도 구미시,방문목욕,70-74세,1,4,10,14,3,0
경상북도 구미시,방문목욕,75-79세,2,3,13,23,9,0
경상북도 구미시,방문목욕,80-84세,0,7,46,64,11,0
경상북도 구미시,방문목욕,85-89세,1,7,24,59,17,0
경상북도 구미시,방문목욕,90-94세,2,3,11,21,5,0
경상북도 구미시,방문목욕,95세이상,2,1,3,8,1,0
경상북도 구미시,방문간호,65-69세,2,0,2,6,1,0
경상북도 구미시,방문간호,70-74세,2,3,3,11,0,0
경상북도 구미시,방문간호,75-79세,1,0,2,6,2,0
경상북도 구미시,방문간호,80-84세,1,4,8,12,6,0
경상북도 구미시,방문간호,85-89세,2,4,3,11,7,0
경상북도 구미시,방문간호,90-94세,1,0,1,2,1,0
경상북도 구미시,방문간호,95세이상,1,0,0,1,0,0
경상북도 구미시,주야간보호,65-69세,1,0,18,38,23,3
경상북도 구미시,주야간보호,70-74세,1,4,27,61,53,7
경상북도 구미시,주야간보호,75-79세,1,11,59,136,109,10
경상북도 구미시,주야간보호,80-84세,2,5,83,250,210,17
경상북도 구미시,주야간보호,85-89세,2,8,80,284,153,7
경상북도 구미시,주야간보호,90-94세,6,3,43,86,47,2
경상북도 구미시,주야간보호,95세이상,0,1,7,21,6,0
경상북도 구미시,단기보호,65-69세,0,0,0,0,0,0
경상북도 구미시,단기보호,70-74세,0,0,0,0,0,0
경상북도 구미시,단기보호,75-79세,0,0,0,0,0,0
경상북도 구미시,단기보호,80-84세,0,0,0,0,0,0
경상북도 구미시,단기보호,85-89세,0,0,0,1,0,0
경상북도 구미시,단기보호,90-94세,0,0,0,0,0,0
경상북도 구미시,단기보호,95세이상,0,0,0,0,0,0
경상북도 영주시,방문요양,65-69세,1,2,16,20,16,1
경상북도 영주시,방문요양,70-74세,2,3,29,54,29,0
경상북도 영주시,방문요양,75-79세,3,13,38,100,70,0
경상북도 영주시,방문요양,80-84세,4,18,70,217,149,1
경상북도 영주시,방문요양,85-89세,3,11,75,168,129,1
경상북도 영주시,방문요양,90-94세,2,3,38,79,59,0
경상북도 영주시,방문요양,95세이상,1,4,16,16,7,0
경상북도 영주시,방문목욕,65-69세,0,1,4,5,3,0
경상북도 영주시,방문목욕,70-74세,0,0,8,12,3,0
경상북도 영주시,방문목욕,75-79세,0,2,9,19,6,0
경상북도 영주시,방문목욕,80-84세,0,2,18,29,15,0
경상북도 영주시,방문목욕,85-89세,0,3,15,32,16,0
경상북도 영주시,방문목욕,90-94세,0,0,7,19,11,0
경상북도 영주시,방문목욕,95세이상,1,2,5,2,1,0
경상북도 영주시,방문간호,65-69세,0,0,0,0,0,0
경상북도 영주시,방문간호,70-74세,0,0,0,0,0,0
경상북도 영주시,방문간호,75-79세,0,0,0,0,0,0
경상북도 영주시,방문간호,80-84세,0,0,0,1,0,0
경상북도 영주시,방문간호,85-89세,0,0,0,0,0,0
경상북도 영주시,방문간호,90-94세,0,0,1,0,0,0
경상북도 영주시,방문간호,95세이상,0,0,0,0,0,0
경상북도 영주시,주야간보호,65-69세,0,0,1,0,5,2
경상북도 영주시,주야간보호,70-74세,0,0,3,4,13,6
경상북도 영주시,주야간보호,75-79세,0,1,3,22,24,14
경상북도 영주시,주야간보호,80-84세,1,4,16,34,56,16
경상북도 영주시,주야간보호,85-89세,0,1,15,25,44,12
경상북도 영주시,주야간보호,90-94세,0,1,5,23,16,0
경상북도 영주시,주야간보호,95세이상,0,1,1,3,3,0
경상북도 영주시,단기보호,65-69세,0,0,0,0,0,0
경상북도 영주시,단기보호,70-74세,0,0,0,0,0,0
경상북도 영주시,단기보호,75-79세,0,0,0,0,0,0
경상북도 영주시,단기보호,80-84세,0,0,1,0,0,0
경상북도 영주시,단기보호,85-89세,0,0,0,0,0,0
경상북도 영주시,단기보호,90-94세,0,0,0,0,0,0
경상북도 영주시,단기보호,95세이상,0,0,0,0,0,0
경상북도 영천시,방문요양,65-69세,5,10,26,75,13,0
경상북도 영천시,방문요양,70-74세,4,8,66,140,24,0
경상북도 영천시,방문요양,75-79세,7,17,90,259,48,0
경상북도 영천시,방문요양,80-84세,7,31,179,416,109,0
경상북도 영천시,방문요양,85-89세,8,23,170,366,51,0
경상북도 영천시,방문요양,90-94세,3,10,67,117,7,0
경상북도 영천시,방문요양,95세이상,1,4,14,18,0,0
경상북도 영천시,방문목욕,65-69세,1,3,5,21,5,0
경상북도 영천시,방문목욕,70-74세,1,3,26,51,5,0
경상북도 영천시,방문목욕,75-79세,5,8,40,107,24,0
경상북도 영천시,방문목욕,80-84세,1,21,94,182,45,0
경상북도 영천시,방문목욕,85-89세,7,14,82,202,29,0
경상북도 영천시,방문목욕,90-94세,0,3,37,65,4,0
경상북도 영천시,방문목욕,95세이상,0,0,7,11,0,0
경상북도 영천시,방문간호,65-69세,0,0,0,0,0,0
경상북도 영천시,방문간호,70-74세,0,0,0,0,0,0
경상북도 영천시,방문간호,75-79세,0,1,1,0,0,0
경상북도 영천시,방문간호,80-84세,0,2,2,0,0,0
경상북도 영천시,방문간호,85-89세,0,2,1,1,0,0
경상북도 영천시,방문간호,90-94세,0,1,0,0,0,0
경상북도 영천시,방문간호,95세이상,0,0,0,0,0,0
경상북도 영천시,주야간보호,65-69세,0,2,5,10,2,0
경상북도 영천시,주야간보호,70-74세,1,1,11,23,14,0
경상북도 영천시,주야간보호,75-79세,1,3,35,80,42,2
경상북도 영천시,주야간보호,80-84세,4,6,66,156,74,3
경상북도 영천시,주야간보호,85-89세,0,11,65,160,46,1
경상북도 영천시,주야간보호,90-94세,1,1,27,57,6,1
경상북도 영천시,주야간보호,95세이상,0,0,5,12,0,0
경상북도 영천시,단기보호,65-69세,0,0,0,0,0,0
경상북도 영천시,단기보호,70-74세,0,0,0,0,0,0
경상북도 영천시,단기보호,75-79세,0,0,0,0,0,0
경상북도 영천시,단기보호,80-84세,0,0,0,0,0,0
경상북도 영천시,단기보호,85-89세,0,0,0,0,0,0
경상북도 영천시,단기보호,90-94세,0,0,1,0,0,0
경상북도 영천시,단기보호,95세이상,0,0,0,0,0,0
경상북도 상주시,방문요양,65-69세,2,5,29,65,7,0
경상북도 상주시,방문요양,70-74세,5,15,34,88,20,0
경상북도 상주시,방문요양,75-79세,3,13,70,206,49,1
경상북도 상주시,방문요양,80-84세,9,23,131,422,141,0
경상북도 상주시,방문요양,85-89세,14,33,153,423,95,0
경상북도 상주시,방문요양,90-94세,3,21,85,181,20,0
경상북도 상주시,방문요양,95세이상,3,5,21,35,4,0
경상북도 상주시,방문목욕,65-69세,1,2,7,7,0,0
경상북도 상주시,방문목욕,70-74세,2,4,7,21,6,0
경상북도 상주시,방문목욕,75-79세,0,7,22,67,13,0
경상북도 상주시,방문목욕,80-84세,3,10,54,138,39,0
경상북도 상주시,방문목욕,85-89세,9,11,61,162,32,0
경상북도 상주시,방문목욕,90-94세,3,10,47,71,6,0
경상북도 상주시,방문목욕,95세이상,1,3,14,20,2,0
경상북도 상주시,방문간호,65-69세,0,0,0,0,0,0
경상북도 상주시,방문간호,70-74세,1,1,0,0,0,0
경상북도 상주시,방문간호,75-79세,0,1,0,0,0,0
경상북도 상주시,방문간호,80-84세,0,0,1,2,1,0
경상북도 상주시,방문간호,85-89세,1,0,0,1,0,0
경상북도 상주시,방문간호,90-94세,0,1,0,1,0,0
경상북도 상주시,방문간호,95세이상,0,0,0,0,0,0
경상북도 상주시,주야간보호,65-69세,1,1,5,12,7,1
경상북도 상주시,주야간보호,70-74세,0,1,14,31,16,0
경상북도 상주시,주야간보호,75-79세,0,3,25,69,37,8
경상북도 상주시,주야간보호,80-84세,0,3,60,168,98,8
경상북도 상주시,주야간보호,85-89세,3,7,70,217,111,5
경상북도 상주시,주야간보호,90-94세,2,8,36,83,31,0
경상북도 상주시,주야간보호,95세이상,1,2,11,15,0,0
경상북도 상주시,단기보호,65-69세,0,0,0,0,0,0
경상북도 상주시,단기보호,70-74세,0,0,0,0,0,0
경상북도 상주시,단기보호,75-79세,0,0,0,0,0,0
경상북도 상주시,단기보호,80-84세,0,0,0,0,0,0
경상북도 상주시,단기보호,85-89세,0,0,0,0,0,0
경상북도 상주시,단기보호,90-94세,0,0,0,0,0,0
경상북도 상주시,단기보호,95세이상,0,0,0,1,0,0
경상북도 문경시,방문요양,65-69세,2,4,31,52,15,0
경상북도 문경시,방문요양,70-74세,6,11,46,88,19,0
경상북도 문경시,방문요양,75-79세,4,10,66,158,77,0
경상북도 문경시,방문요양,80-84세,6,29,131,312,130,1
경상북도 문경시,방문요양,85-89세,9,16,132,321,111,0
경상북도 문경시,방문요양,90-94세,1,13,56,111,36,0
경상북도 문경시,방문요양,95세이상,2,8,21,32,1,0
경상북도 문경시,방문목욕,65-69세,0,4,9,9,2,0
경상북도 문경시,방문목욕,70-74세,1,5,14,19,0,0
경상북도 문경시,방문목욕,75-79세,1,2,16,26,12,0
경상북도 문경시,방문목욕,80-84세,5,12,38,68,19,0
경상북도 문경시,방문목욕,85-89세,4,7,34,69,26,0
경상북도 문경시,방문목욕,90-94세,1,7,19,22,9,0
경상북도 문경시,방문목욕,95세이상,2,3,10,12,0,0
경상북도 문경시,방문간호,65-69세,0,1,0,0,0,0
경상북도 문경시,방문간호,70-74세,0,0,0,1,0,0
경상북도 문경시,방문간호,75-79세,0,1,1,0,1,0
경상북도 문경시,방문간호,80-84세,0,0,0,1,0,0
경상북도 문경시,방문간호,85-89세,1,1,1,1,1,0
경상북도 문경시,방문간호,90-94세,1,0,0,0,1,0
경상북도 문경시,방문간호,95세이상,0,0,1,0,0,0
경상북도 문경시,주야간보호,65-69세,0,0,8,6,9,1
경상북도 문경시,주야간보호,70-74세,0,2,3,12,6,2
경상북도 문경시,주야간보호,75-79세,1,2,10,21,23,7
경상북도 문경시,주야간보호,80-84세,1,6,27,74,55,8
경상북도 문경시,주야간보호,85-89세,1,6,34,71,35,3
경상북도 문경시,주야간보호,90-94세,1,2,13,20,14,0
경상북도 문경시,주야간보호,95세이상,0,4,1,5,2,0
경상북도 문경시,단기보호,65-69세,0,0,0,0,0,0
경상북도 문경시,단기보호,70-74세,0,0,0,0,0,0
경상북도 문경시,단기보호,75-79세,0,0,0,0,0,0
경상북도 문경시,단기보호,80-84세,0,0,0,0,0,0
경상북도 문경시,단기보호,85-89세,0,0,1,2,0,0
경상북도 문경시,단기보호,90-94세,0,0,1,0,0,0
경상북도 문경시,단기보호,95세이상,0,0,0,0,0,0
경상북도 경산시,방문요양,65-69세,11,18,66,130,27,0
경상북도 경산시,방문요양,70-74세,6,21,98,193,48,0
경상북도 경산시,방문요양,75-79세,4,29,127,313,92,0
경상북도 경산시,방문요양,80-84세,11,38,229,502,147,0
경상북도 경산시,방문요양,85-89세,22,48,185,412,100,0
경상북도 경산시,방문요양,90-94세,4,24,68,134,23,0
경상북도 경산시,방문요양,95세이상,1,8,16,19,1,0
경상북도 경산시,방문목욕,65-69세,3,2,5,20,0,0
경상북도 경산시,방문목욕,70-74세,1,3,14,23,5,0
경상북도 경산시,방문목욕,75-79세,0,6,25,43,12,0
경상북도 경산시,방문목욕,80-84세,2,11,45,82,16,0
경상북도 경산시,방문목욕,85-89세,6,9,38,84,16,0
경상북도 경산시,방문목욕,90-94세,2,8,12,21,6,0
경상북도 경산시,방문목욕,95세이상,0,2,3,8,0,0
경상북도 경산시,방문간호,65-69세,2,1,0,1,0,0
경상북도 경산시,방문간호,70-74세,0,0,0,1,0,0
경상북도 경산시,방문간호,75-79세,0,0,0,0,0,0
경상북도 경산시,방문간호,80-84세,1,1,0,2,0,0
경상북도 경산시,방문간호,85-89세,0,1,0,2,0,0
경상북도 경산시,방문간호,90-94세,0,1,0,0,0,0
경상북도 경산시,방문간호,95세이상,0,0,0,0,0,0
경상북도 경산시,주야간보호,65-69세,0,3,13,27,12,2
경상북도 경산시,주야간보호,70-74세,2,2,22,44,25,1
경상북도 경산시,주야간보호,75-79세,0,6,40,118,86,5
경상북도 경산시,주야간보호,80-84세,4,12,97,242,120,6
경상북도 경산시,주야간보호,85-89세,1,10,69,191,92,2
경상북도 경산시,주야간보호,90-94세,0,6,42,62,21,1
경상북도 경산시,주야간보호,95세이상,0,1,5,17,1,0
경상북도 경산시,단기보호,65-69세,0,0,0,0,0,0
경상북도 경산시,단기보호,70-74세,0,0,0,0,0,0
경상북도 경산시,단기보호,75-79세,0,0,0,1,0,0
경상북도 경산시,단기보호,80-84세,0,0,0,2,0,0
경상북도 경산시,단기보호,85-89세,0,0,1,2,0,0
경상북도 경산시,단기보호,90-94세,0,0,0,0,1,0
경상북도 경산시,단기보호,95세이상,0,0,0,0,0,0
경상북도 군위군,방문요양,65-69세,1,1,11,17,2,0
경상북도 군위군,방문요양,70-74세,0,4,16,34,2,0
경상북도 군위군,방문요양,75-79세,0,14,25,57,10,0
경상북도 군위군,방문요양,80-84세,2,11,49,123,20,0
경상북도 군위군,방문요양,85-89세,2,18,70,127,14,0
경상북도 군위군,방문요양,90-94세,1,7,19,44,4,0
경상북도 군위군,방문요양,95세이상,0,0,9,11,0,0
경상북도 군위군,방문목욕,65-69세,0,0,1,4,1,0
경상북도 군위군,방문목욕,70-74세,0,1,7,14,0,0
경상북도 군위군,방문목욕,75-79세,0,7,14,22,5,0
경상북도 군위군,방문목욕,80-84세,2,6,28,61,6,0
경상북도 군위군,방문목욕,85-89세,0,7,36,64,6,0
경상북도 군위군,방문목욕,90-94세,0,4,9,27,0,0
경상북도 군위군,방문목욕,95세이상,0,0,5,8,0,0
경상북도 군위군,방문간호,65-69세,0,0,0,0,0,0
경상북도 군위군,방문간호,70-74세,0,0,0,0,0,0
경상북도 군위군,방문간호,75-79세,0,0,0,0,0,0
경상북도 군위군,방문간호,80-84세,1,0,0,0,0,0
경상북도 군위군,방문간호,85-89세,0,0,0,0,0,0
경상북도 군위군,방문간호,90-94세,0,0,0,0,0,0
경상북도 군위군,방문간호,95세이상,0,0,0,0,0,0
경상북도 군위군,주야간보호,65-69세,0,0,2,2,0,0
경상북도 군위군,주야간보호,70-74세,0,0,2,10,3,1
경상북도 군위군,주야간보호,75-79세,0,2,10,12,3,0
경상북도 군위군,주야간보호,80-84세,1,4,24,34,14,0
경상북도 군위군,주야간보호,85-89세,0,5,15,45,15,1
경상북도 군위군,주야간보호,90-94세,0,1,8,14,2,0
경상북도 군위군,주야간보호,95세이상,0,0,0,1,0,0
경상북도 군위군,단기보호,65-69세,0,0,0,0,0,0
경상북도 군위군,단기보호,70-74세,0,0,0,0,0,0
경상북도 군위군,단기보호,75-79세,0,0,1,2,0,0
경상북도 군위군,단기보호,80-84세,0,0,0,0,0,0
경상북도 군위군,단기보호,85-89세,0,0,0,3,0,0
경상북도 군위군,단기보호,90-94세,0,0,1,0,0,0
경상북도 군위군,단기보호,95세이상,0,0,0,0,0,0
경상북도 의성군,방문요양,65-69세,4,0,16,40,11,0
경상북도 의성군,방문요양,70-74세,1,8,37,85,9,0
경상북도 의성군,방문요양,75-79세,9,12,71,168,32,0
경상북도 의성군,방문요양,80-84세,11,22,158,328,54,0
경상북도 의성군,방문요양,85-89세,7,43,156,406,53,0
경상북도 의성군,방문요양,90-94세,2,12,55,129,9,0
경상북도 의성군,방문요양,95세이상,1,4,11,13,0,0
경상북도 의성군,방문목욕,65-69세,1,0,8,9,3,0
경상북도 의성군,방문목욕,70-74세,0,3,15,26,4,0
경상북도 의성군,방문목욕,75-79세,4,6,37,77,13,0
경상북도 의성군,방문목욕,80-84세,6,11,88,160,23,0
경상북도 의성군,방문목욕,85-89세,2,14,85,194,21,0
경상북도 의성군,방문목욕,90-94세,0,10,37,76,5,0
경상북도 의성군,방문목욕,95세이상,1,2,7,7,0,0
경상북도 의성군,방문간호,65-69세,1,0,0,0,0,0
경상북도 의성군,방문간호,70-74세,0,1,0,0,0,0
경상북도 의성군,방문간호,75-79세,1,1,0,0,0,0
경상북도 의성군,방문간호,80-84세,2,3,1,1,1,0
경상북도 의성군,방문간호,85-89세,1,0,1,0,0,0
경상북도 의성군,방문간호,90-94세,0,0,0,0,0,0
경상북도 의성군,방문간호,95세이상,0,0,0,0,0,0
경상북도 의성군,주야간보호,65-69세,0,1,3,1,2,0
경상북도 의성군,주야간보호,70-74세,0,1,7,7,6,0
경상북도 의성군,주야간보호,75-79세,0,1,10,28,18,1
경상북도 의성군,주야간보호,80-84세,0,0,21,60,18,2
경상북도 의성군,주야간보호,85-89세,0,4,26,61,21,0
경상북도 의성군,주야간보호,90-94세,0,2,9,24,4,0
경상북도 의성군,주야간보호,95세이상,0,0,2,1,1,0
경상북도 의성군,단기보호,65-69세,0,0,0,0,0,0
경상북도 의성군,단기보호,70-74세,0,0,0,0,0,0
경상북도 의성군,단기보호,75-79세,0,0,0,0,0,0
경상북도 의성군,단기보호,80-84세,0,0,0,0,0,0
경상북도 의성군,단기보호,85-89세,0,0,0,0,0,0
경상북도 의성군,단기보호,90-94세,0,0,0,0,0,0
경상북도 의성군,단기보호,95세이상,0,0,0,0,0,0
경상북도 청송군,방문요양,65-69세,1,1,1,17,0,0
경상북도 청송군,방문요양,70-74세,1,5,12,27,2,0
경상북도 청송군,방문요양,75-79세,0,4,12,61,2,0
경상북도 청송군,방문요양,80-84세,0,9,26,98,8,0
경상북도 청송군,방문요양,85-89세,2,8,42,113,6,0
경상북도 청송군,방문요양,90-94세,3,0,11,55,1,0
경상북도 청송군,방문요양,95세이상,0,1,3,5,0,0
경상북도 청송군,방문목욕,65-69세,0,0,0,2,0,0
경상북도 청송군,방문목욕,70-74세,0,3,4,4,1,0
경상북도 청송군,방문목욕,75-79세,0,4,2,7,0,0
경상북도 청송군,방문목욕,80-84세,0,5,9,10,2,0
경상북도 청송군,방문목욕,85-89세,0,2,6,23,1,0
경상북도 청송군,방문목욕,90-94세,0,0,3,10,0,0
경상북도 청송군,방문목욕,95세이상,0,0,0,0,0,0
경상북도 청송군,방문간호,65-69세,0,0,0,0,0,0
