"시·군·구별","등급별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"전북","3등급","노인요양시설","급여제공기관[개]","개","502","566","481","516","563","594","572","594","622","723",
"전북","3등급","노인요양시설","급여제공일수[일]","일","1023237","1066468","841451","866308","886165","897597","913320","923159","911959","953980",
"전북","3등급","노인요양시설","급여비용[천원]","천원","45856085","49370548","41177716","43358837","45817350","50998690","56251635","58949095","60790500","65775321",
"전북","3등급","노인요양시설","공단부담금[천원]","천원","40561310","43689387","36436036","38402424","40502317","45401135","50859531","53345787","55229824","59845826",
"전북","3등급","노인요양시설(구법)","급여이용수급자[명]","명","513","","","","","","","","","",
"전북","3등급","노인요양시설(구법)","급여제공기관[개]","개","50","","","","","","","","","",
"전북","3등급","노인요양시설(구법)","급여제공일수[일]","일","40636","","","","","","","","","",
"전북","3등급","노인요양시설(구법)","급여비용[천원]","천원","1328640","","","","","","","","","",
"전북","3등급","노인요양시설(구법)","공단부담금[천원]","천원","1189864","","","","","","","","","",
"전북","3등급","노인전문요양시설(구법)","급여이용수급자[명]","명","1095","","","","","","","","","",
"전북","3등급","노인전문요양시설(구법)","급여제공기관[개]","개","55","","","","","","","","","",
"전북","3등급","노인전문요양시설(구법)","급여제공일수[일]","일","99940","","","","","","","","","",
"전북","3등급","노인전문요양시설(구법)","급여비용[천원]","천원","4389408","","","","","","","","","",
"전북","3등급","노인전문요양시설(구법)","공단부담금[천원]","천원","3934550","","","","","","","","","",
"전북","3등급","노인요양공동생활가정","급여이용수급자[명]","명","508","555","405","366","362","337","289","255","260","273",
"전북","3등급","노인요양공동생활가정","급여제공기관[개]","개","163","185","166","146","147","143","122","115","113","121",
"전북","3등급","노인요양공동생활가정","급여제공일수[일]","일","113207","109594","84935","79304","72062","69018","63984","60485","58209","61592",
"전북","3등급","노인요양공동생활가정","급여비용[천원]","천원","4835172","4996346","4016847","3787079","3495772","3644099","3687751","3681009","3693640","4108030",
"전북","3등급","노인요양공동생활가정","공단부담금[천원]","천원","4233888","4395870","3523178","3333267","3083521","3264227","3368193","3352845","3369855","3749166",
"전북","3등급","노인요양시설(단기보호전환)","급여이용수급자[명]","명","52","","","","","","","","","",
"전북","3등급","노인요양시설(단기보호전환)","급여제공기관[개]","개","28","","","","","","","","","",
"전북","3등급","노인요양시설(단기보호전환)","급여제공일수[일]","일","3989","","","","","","","","","",
"전북","3등급","노인요양시설(단기보호전환)","급여비용[천원]","천원","147416","","","","","","","","","",
"전북","3등급","노인요양시설(단기보호전환)","공단부담금[천원]","천원","123512","","","","","","","","","",
"전북","3등급","통합재가서비스","급여이용수급자[명]","명","","","","","","","","","13","30",
"전북","3등급","통합재가서비스","급여제공기관[개]","개","","","","","","","","","3","4",
"전북","3등급","통합재가서비스","급여제공일수[일]","일","","","","","","","","","1158","3806",
"전북","3등급","통합재가서비스","급여비용[천원]","천원","","","","","","","","","70089","282075",
"전북","3등급","통합재가서비스","공단부담금[천원]","천원","","","","","","","","","63473","254760",
"전북","4등급","계","급여이용수급자[명]","명","","7866","11412","13866","15919","18339","21330","24632","28119","30959",
"전북","4등급","계","급여제공기관[개]","개","","1334","1902","2224","2450","2634","3003","3327","3586","3967",
"전북","4등급","계","급여제공일수[일]","일","","700847","1983788","2410733","2889470","3312002","3922412","4807922","5470831","6095350",
"전북","4등급","계","급여비용[천원]","천원","","29383791","84044362","102712931","126402339","162154962","205156976","257247602","298342507","337841844",
"전북","4등급","계","공단부담금[천원]","천원","","26222687","75065050","91936461","113295471","146354428","187106448","234690626","273141105","309654560",
"전북","4등급","방문요양","급여이용수급자[명]","명","","5259","7824","9522","10788","12197","14051","16259","18528","20110",
"전북","4등급","방문요양","급여제공기관[개]","개","","611","848","984","1077","1136","1236","1383","1549","1656",
"전북","4등급","방문요양","급여제공일수[일]","일","","405407","1155691","1416103","1699060","1917115","2214908","2698287","3083377","3431754",
"전북","4등급","방문요양","급여비용[천원]","천원","","14146212","40752814","49510909","60874909","78900611","96263337","120073013","138783982","154810972",
"전북","4등급","방문요양","공단부담금[천원]","천원","","12657594","36498779","44393770","54797495","71483075","88029812","109941821","127481439","142283717",
"전북","4등급","방문목욕","급여이용수급자[명]","명","","2191","3420","4167","4882","5674","6396","7512","8714","9792",
"전북","4등급","방문목욕","급여제공기관[개]","개","","224","271","296","320","314","330","353","385","430",
"전북","4등급","방문목욕","급여제공일수[일]","일","","25209","72210","89207","112272","125860","148915","182911","215558","246795",
"전북","4등급","방문목욕","급여비용[천원]","천원","","1585264","4630010","5780315","7517707","8797714","10587300","13431613","16147238","19099968",
"전북","4등급","방문목욕","공단부담금[천원]","천원","","1415222","4144203","5187825","6782090","7984563","9685865","12304351","14831783","17538393",
"전북","4등급","방문간호","급여이용수급자[명]","명","","93","145","227","344","600","743","854","1006","1083",
"전북","4등급","방문간호","급여제공기관[개]","개","","12","16","23","24","37","45","54","53","65",
"전북","4등급","방문간호","급여제공일수[일]","일","","1986","5006","7003","10613","17569","26928","33699","40047","44369",
"전북","4등급","방문간호","급여비용[천원]","천원","","82539","203525","283791","437417","758001","1223275","1592951","1915378","2157512",
"전북","4등급","방문간호","공단부담금[천원]","천원","","73705","182262","254518","392487","678229","1104154","1443812","1738793","1967179",
"전북","4등급","주야간보호","급여이용수급자[명]","명","","783","1278","1787","2297","3030","4032","5140","6142","7121",
"전북","4등급","주야간보호","급여제공기관[개]","개","","171","259","340","390","493","630","683","744","891",
"전북","4등급","주야간보호","급여제공일수[일]","일","","59171","170068","242403","326352","436009","628763","850221","1079865","1240301",
"전북","4등급","주야간보호","급여비용[천원]","천원","","2500798","7404432","11134109","15841804","23616088","36405639","48656779","62553184","73585033",
"전북","4등급","주야간보호","공단부담금[천원]","천원","","2245396","6674702","10060386","14228094","21330820","33210311","44343126","57249004","67548573",
"전북","4등급","단기보호","급여이용수급자[명]","명","","24","34","25","17","10","17","14","12","13",
"전북","4등급","단기보호","급여제공기관[개]","개","","13","20","17","15","12","15","14","10","8",
"전북","4등급","단기보호","급여제공일수[일]","일","","1016","1979","1124","927","585","860","1210","598","404",
"전북","4등급","단기보호","급여비용[천원]","천원","","37189","75568","42297","36717","26380","41744","63580","31927","20591",
"전북","4등급","단기보호","공단부담금[천원]","천원","","32449","65975","37643","33001","23782","37753","58105","28893","19382",
