"시·군·구별","성별","등급별","자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"경남","여자","3등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2258","1234","1169","1148","1122","1188","1231","1340","1460","1677",
"경남","여자","4등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","7370","8880","10908","13200","16091","20589","24495","27196","29510",
"경남","여자","4등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","4797","5727","7028","8585","7797","9874","11775","12075","12384",
"경남","여자","4등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","1331","1679","2172","2589","5825","7623","9063","11164","12747",
"경남","여자","4등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","77","93","119","163","202","263","317","346","355",
"경남","여자","4등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","1165","1381","1589","1863","2267","2829","3340","3611","4024",
"경남","여자","5등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","635","1101","1575","2281","3156","4511","5870","6857","7220",
"경남","여자","5등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","448","782","1063","1505","1606","2210","2855","3167","3200",
"경남","여자","5등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","118","189","305","460","1104","1650","2139","2699","3028",
"경남","여자","5등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","4","16","17","31","40","58","67","76","84",
"경남","여자","5등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","65","114","190","285","406","593","809","915","908",
"경남","여자","인지지원등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","509","676","868","1080","1041",
"경남","여자","인지지원등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","253","378","485","574","514",
"경남","여자","인지지원등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","188","224","271","366","397",
"경남","여자","인지지원등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","8","4","3","8","6",
"경남","여자","인지지원등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","","","","","60","70","109","132","124",
"경남","여자","등급외","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","12029","11970","11078","10878","10275","9393","8533","8076","7728",
"경남","여자","등급외","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","8518","8521","7956","7912","7519","7066","6469","6134","5906",
"경남","여자","등급외","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","370","380","322","316","313","290","261","248","253",
"경남","여자","등급외","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","185","182","159","154","145","126","111","87","83",
"경남","여자","등급외","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","2956","2887","2641","2496","2298","1911","1692","1607","1486",
"경남","여자","등급외A","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","6519","","","","","","","","","",
"경남","여자","등급외A","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","4864","","","","","","","","","",
"경남","여자","등급외A","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","198","","","","","","","","","",
"경남","여자","등급외A","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","98","","","","","","","","","",
"경남","여자","등급외A","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1359","","","","","","","","","",
"경남","여자","등급외B","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","4142","","","","","","","","","",
"경남","여자","등급외B","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2866","","","","","","","","","",
"경남","여자","등급외B","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","46","","","","","","","","","",
"경남","여자","등급외B","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","57","","","","","","","","","",
"경남","여자","등급외B","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1173","","","","","","","","","",
"경남","여자","등급외C","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1099","","","","","","","","","",
"경남","여자","등급외C","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","633","","","","","","","","","",
"경남","여자","등급외C","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","5","","","","","","","","","",
"경남","여자","등급외C","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","10","","","","","","","","","",
"경남","여자","등급외C","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","451","","","","","","","","","",
"제주","합계","계","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","7679","8017","8351","8772","9234","10049","10720","11268","11944","12198",
"제주","합계","계","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","4316","4542","4794","5176","5532","4990","5441","5805","5906","5990",
"제주","합계","계","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1143","1330","1414","1476","1607","2890","3082","3234","3732","3938",
"제주","합계","계","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","139","143","142","152","156","184","204","212","211","192",
"제주","합계","계","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2081","2002","2001","1968","1939","1985","1993","2017","2095","2078",
"제주","합계","1등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","646","686","741","793","771","810","723","680","858","907",
"제주","합계","1등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","371","389","432","465","450","363","351","345","409","428",
"제주","합계","1등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","106","143","159","159","169","294","242","220","292","299",
"제주","합계","1등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","12","7","6","11","10","10","15","16","16","15",
"제주","합계","1등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","157","147","144","158","142","143","115","99","141","165",
"제주","합계","2등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","1116","1066","1021","1070","1141","1214","1274","1330","1420","1411",
"제주","합계","2등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","628","605","577","616","688","559","601","634","648","627",
"제주","합계","2등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","211","204","217","232","230","413","453","468","521","537",
"제주","합계","2등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","18","15","18","21","17","22","28","29","32","30",
"제주","합계","2등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","259","242","209","201","206","220","192","199","219","217",
"제주","합계","3등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","4003","2351","2333","2411","2579","2799","2828","2981","3140","3336",
"제주","합계","3등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","2207","1327","1322","1447","1526","1308","1328","1408","1428","1523",
"제주","합계","3등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","784","490","499","490","577","977","996","1045","1151","1253",
"제주","합계","3등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","80","50","47","45","57","69","74","77","77","69",
"제주","합계","3등급","기초","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","932","484","465","429","419","445","430","451","484","491",
"제주","합계","4등급","계","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","1945","2131","2255","2431","2677","3152","3568","3862","3956",
"제주","합계","4등급","일반","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","1045","1175","1272","1404","1218","1478","1748","1826","1879",
"제주","합계","4등급","감경","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","411","437","466","480","890","1021","1118","1318","1390",
"제주","합계","4등급","의료급여","시·군·구별 등급별 자격별 판정 현황(65세 이상)[명]","명","","37","40","38","42","48","54","54","55","49",
